file1, file2, similarity
b6_gray.bmp, bin5_gray.bmp, 0.0427487
b6_gray.bmp, bin6_gray.bmp, 0.082487
b6_gray.bmp, bin7_gray.bmp, 0.082357
b6_gray.bmp, bin8_gray.bmp, 0.0827421
b6_gray.bmp, bin9_gray.bmp, 0.082659
b6_gray.bmp, dfs1_gray.bmp, 0.0461427
b6_gray.bmp, dfs10_gray.bmp, 0.0722398
b6_gray.bmp, dfs2_gray.bmp, 0.0419205
b6_gray.bmp, dfs3_gray.bmp, 0.0307177
b6_gray.bmp, dfs4_gray.bmp, 0.0456258
b6_gray.bmp, dfs5_gray.bmp, 0.0218814
b6_gray.bmp, dfs6_gray.bmp, 0.0721266
b6_gray.bmp, dfs7_gray.bmp, 0.0730267
b6_gray.bmp, dfs8_gray.bmp, 0.072389
b6_gray.bmp, dfs9_gray.bmp, 0.0724325
b6_gray.bmp, i1_gray.bmp, 0.0392749
b6_gray.bmp, i10_gray.bmp, 0.0831863
b6_gray.bmp, i2_gray.bmp, 0.0418703
b6_gray.bmp, i3_gray.bmp, 0.063463
b6_gray.bmp, i4_gray.bmp, 0.0398551
b6_gray.bmp, i5_gray.bmp, 0.0393869
b6_gray.bmp, i6_gray.bmp, 0.0848494
b6_gray.bmp, i7_gray.bmp, 0.0858127
b6_gray.bmp, i8_gray.bmp, 0.0837728
b6_gray.bmp, i9_gray.bmp, 0.0457838
b7_gray.bmp, b8_gray.bmp, 0.0841608
b7_gray.bmp, b9_gray.bmp, 0.905361
b7_gray.bmp, bfs1_gray.bmp, 0.0339781
b7_gray.bmp, bfs10_gray.bmp, 0.0639735
b7_gray.bmp, bfs2_gray.bmp, 0.03677
b7_gray.bmp, bfs3_gray.bmp, 0.0265737
b7_gray.bmp, bfs4_gray.bmp, 0.0489459
b7_gray.bmp, bfs5_gray.bmp, 0.0156196
b7_gray.bmp, bfs6_gray.bmp, 0.0699295
b7_gray.bmp, bfs7_gray.bmp, 0.0700418
b7_gray.bmp, bfs8_gray.bmp, 0.0699078
b7_gray.bmp, bfs9_gray.bmp, 0.0699427
b7_gray.bmp, bin1_gray.bmp, 0.0420833
b7_gray.bmp, bin10_gray.bmp, 0.080691
b7_gray.bmp, bin2_gray.bmp, 0.0423054
b7_gray.bmp, bin3_gray.bmp, 0.0417935
b7_gray.bmp, bin4_gray.bmp, 0.0405371
b7_gray.bmp, bin5_gray.bmp, 0.0418423
b7_gray.bmp, bin6_gray.bmp, 0.0817723
b7_gray.bmp, bin7_gray.bmp, 0.0816413
b7_gray.bmp, bin8_gray.bmp, 0.0820273
b7_gray.bmp, bin9_gray.bmp, 0.081944
b7_gray.bmp, dfs1_gray.bmp, 0.0452892
b7_gray.bmp, dfs10_gray.bmp, 0.0703438
b7_gray.bmp, dfs2_gray.bmp, 0.0412103
b7_gray.bmp, dfs3_gray.bmp, 0.0318216
b7_gray.bmp, dfs4_gray.bmp, 0.0447977
b7_gray.bmp, dfs5_gray.bmp, 0.0218748
b7_gray.bmp, dfs6_gray.bmp, 0.0706911
b7_gray.bmp, dfs7_gray.bmp, 0.0715831
b7_gray.bmp, dfs8_gray.bmp, 0.0709537
b7_gray.bmp, dfs9_gray.bmp, 0.0709954
b7_gray.bmp, i1_gray.bmp, 0.0381863
b7_gray.bmp, i10_gray.bmp, 0.0831491
b7_gray.bmp, i2_gray.bmp, 0.0407742
b7_gray.bmp, i3_gray.bmp, 0.0620254
b7_gray.bmp, i4_gray.bmp, 0.0387606
b7_gray.bmp, i5_gray.bmp, 0.0382925
b7_gray.bmp, i6_gray.bmp, 0.0848113
b7_gray.bmp, i7_gray.bmp, 0.0857741
b7_gray.bmp, i8_gray.bmp, 0.0837352
b7_gray.bmp, i9_gray.bmp, 0.046096
b8_gray.bmp, b9_gray.bmp, 0.083133
b8_gray.bmp, bfs1_gray.bmp, 0.0367049
b8_gray.bmp, bfs10_gray.bmp, 0.0790313
b8_gray.bmp, bfs2_gray.bmp, 0.0427387
b8_gray.bmp, bfs3_gray.bmp, 0.0355469
b8_gray.bmp, bfs4_gray.bmp, 0.0716054
b8_gray.bmp, bfs5_gray.bmp, 0.0304158
b8_gray.bmp, bfs6_gray.bmp, 0.0844375
b8_gray.bmp, bfs7_gray.bmp, 0.0845743
b8_gray.bmp, bfs8_gray.bmp, 0.0844111
b8_gray.bmp, bfs9_gray.bmp, 0.0844536
b8_gray.bmp, bin1_gray.bmp, 0.0588791
b8_gray.bmp, bin10_gray.bmp, 0.0805786
b8_gray.bmp, bin2_gray.bmp, 0.0572294
b8_gray.bmp, bin3_gray.bmp, 0.0605919
b8_gray.bmp, bin4_gray.bmp, 0.0432738
b8_gray.bmp, bin5_gray.bmp, 0.0452262
b8_gray.bmp, bin6_gray.bmp, 0.0808914
b8_gray.bmp, bin7_gray.bmp, 0.081043
b8_gray.bmp, bin8_gray.bmp, 0.0808621
b8_gray.bmp, bin9_gray.bmp, 0.0809093
b8_gray.bmp, dfs1_gray.bmp, 0.0650857
b8_gray.bmp, dfs10_gray.bmp, 0.0731743
b8_gray.bmp, dfs2_gray.bmp, 0.0548447
b8_gray.bmp, dfs3_gray.bmp, 0.0310526
b8_gray.bmp, dfs4_gray.bmp, 0.0658192
b8_gray.bmp, dfs5_gray.bmp, 0.0322376
b8_gray.bmp, dfs6_gray.bmp, 0.0778508
b8_gray.bmp, dfs7_gray.bmp, 0.0781578
b8_gray.bmp, dfs8_gray.bmp, 0.0777916
b8_gray.bmp, dfs9_gray.bmp, 0.077887
b8_gray.bmp, i1_gray.bmp, 0.0533245
b8_gray.bmp, i10_gray.bmp, 0.0764903
b8_gray.bmp, i2_gray.bmp, 0.0531439
b8_gray.bmp, i3_gray.bmp, 0.0461542
b8_gray.bmp, i4_gray.bmp, 0.0534245
b8_gray.bmp, i5_gray.bmp, 0.0518179
b8_gray.bmp, i6_gray.bmp, 0.0732952
b8_gray.bmp, i7_gray.bmp, 0.0783155
b8_gray.bmp, i8_gray.bmp, 0.0724102
b8_gray.bmp, i9_gray.bmp, 0.0513018
b9_gray.bmp, bfs1_gray.bmp, 0.0339934
b9_gray.bmp, bfs10_gray.bmp, 0.0613025
b9_gray.bmp, bfs2_gray.bmp, 0.0367852
b9_gray.bmp, bfs3_gray.bmp, 0.0265847
b9_gray.bmp, bfs4_gray.bmp, 0.0501248
b9_gray.bmp, bfs5_gray.bmp, 0.0129213
b9_gray.bmp, bfs6_gray.bmp, 0.0670762
b9_gray.bmp, bfs7_gray.bmp, 0.0671837
b9_gray.bmp, bfs8_gray.bmp, 0.0670554
b9_gray.bmp, bfs9_gray.bmp, 0.0670889
b9_gray.bmp, bin1_gray.bmp, 0.0428574
b9_gray.bmp, bin10_gray.bmp, 0.0813303
b9_gray.bmp, bin2_gray.bmp, 0.0430792
b9_gray.bmp, bin3_gray.bmp, 0.0425291
b9_gray.bmp, bin4_gray.bmp, 0.0412704
b9_gray.bmp, bin5_gray.bmp, 0.0426078
b9_gray.bmp, bin6_gray.bmp, 0.0824159
b9_gray.bmp, bin7_gray.bmp, 0.0822858
b9_gray.bmp, bin8_gray.bmp, 0.0826711
b9_gray.bmp, bin9_gray.bmp, 0.082588
b9_gray.bmp, dfs1_gray.bmp, 0.0457308
b9_gray.bmp, dfs10_gray.bmp, 0.0718274
b9_gray.bmp, dfs2_gray.bmp, 0.0415767
b9_gray.bmp, dfs3_gray.bmp, 0.0311271
b9_gray.bmp, dfs4_gray.bmp, 0.045226
b9_gray.bmp, dfs5_gray.bmp, 0.0218845
b9_gray.bmp, dfs6_gray.bmp, 0.071711
b9_gray.bmp, dfs7_gray.bmp, 0.0726091
b9_gray.bmp, dfs8_gray.bmp, 0.0719736
b9_gray.bmp, dfs9_gray.bmp, 0.0720166
b9_gray.bmp, i1_gray.bmp, 0.0391624
b9_gray.bmp, i10_gray.bmp, 0.0832039
b9_gray.bmp, i2_gray.bmp, 0.0417577
b9_gray.bmp, i3_gray.bmp, 0.0636832
b9_gray.bmp, i4_gray.bmp, 0.0397421
b9_gray.bmp, i5_gray.bmp, 0.0392739
b9_gray.bmp, i6_gray.bmp, 0.0848675
b9_gray.bmp, i7_gray.bmp, 0.085831
b9_gray.bmp, i8_gray.bmp, 0.0837907
b9_gray.bmp, i9_gray.bmp, 0.0464766
bfs1_gray.bmp, bfs10_gray.bmp, 0.113034
bfs1_gray.bmp, bfs2_gray.bmp, 0.652741
bfs1_gray.bmp, bfs3_gray.bmp, 0.157065
bfs1_gray.bmp, bfs4_gray.bmp, 0.126753
bfs1_gray.bmp, bfs5_gray.bmp, 0.0850045
bfs1_gray.bmp, bfs6_gray.bmp, 0.110223
bfs1_gray.bmp, bfs7_gray.bmp, 0.109183
bfs1_gray.bmp, bfs8_gray.bmp, 0.110168
bfs1_gray.bmp, bfs9_gray.bmp, 0.110167
bfs1_gray.bmp, bin1_gray.bmp, 0.0493601
bfs1_gray.bmp, bin10_gray.bmp, 0.040788
bfs1_gray.bmp, bin2_gray.bmp, 0.0471825
bfs1_gray.bmp, bin3_gray.bmp, 0.0473813
bfs1_gray.bmp, bin4_gray.bmp, 0.0485522
bfs1_gray.bmp, bin5_gray.bmp, 0.0516183
bfs1_gray.bmp, bin6_gray.bmp, 0.0442668
bfs1_gray.bmp, bin7_gray.bmp, 0.0445947
bfs1_gray.bmp, bin8_gray.bmp, 0.0443843
bfs1_gray.bmp, bin9_gray.bmp, 0.0443876
bfs1_gray.bmp, dfs1_gray.bmp, 0.114651
bfs1_gray.bmp, dfs10_gray.bmp, 0.0164922
bfs1_gray.bmp, dfs2_gray.bmp, 0.171902
bfs1_gray.bmp, dfs3_gray.bmp, 0.129623
bfs1_gray.bmp, dfs4_gray.bmp, 0.107196
bfs1_gray.bmp, dfs5_gray.bmp, 0.144179
bfs1_gray.bmp, dfs6_gray.bmp, 0.0163557
bfs1_gray.bmp, dfs7_gray.bmp, 0.0163977
bfs1_gray.bmp, dfs8_gray.bmp, 0.0163476
bfs1_gray.bmp, dfs9_gray.bmp, 0.0163607
bfs1_gray.bmp, i1_gray.bmp, 0.0145436
bfs1_gray.bmp, i10_gray.bmp, 0.0721742
bfs1_gray.bmp, i2_gray.bmp, 0.0150862
bfs1_gray.bmp, i3_gray.bmp, 0.0201036
bfs1_gray.bmp, i4_gray.bmp, 0.0137104
bfs1_gray.bmp, i5_gray.bmp, 0.0137358
bfs1_gray.bmp, i6_gray.bmp, 0.0750652
bfs1_gray.bmp, i7_gray.bmp, 0.0695429
bfs1_gray.bmp, i8_gray.bmp, 0.074293
bfs1_gray.bmp, i9_gray.bmp, 0.095236
bfs10_gray.bmp, bfs2_gray.bmp, 0.107565
bfs10_gray.bmp, bfs3_gray.bmp, 0.0755235
bfs10_gray.bmp, bfs4_gray.bmp, 0.152519
bfs10_gray.bmp, bfs5_gray.bmp, 0.0463866
bfs10_gray.bmp, bfs6_gray.bmp, 0.598109
bfs10_gray.bmp, bfs7_gray.bmp, 0.599384
bfs10_gray.bmp, bfs8_gray.bmp, 0.598085
bfs10_gray.bmp, bfs9_gray.bmp, 0.598383
bfs10_gray.bmp, bin1_gray.bmp, 0.06684
bfs10_gray.bmp, bin10_gray.bmp, 0.06156
bfs10_gray.bmp, bin2_gray.bmp, 0.0668032
bfs10_gray.bmp, bin3_gray.bmp, 0.0625719
